time,time_order,ReportingPeriod,visn,site,unit_type,groupvar,groupvar_value,N,ND,EXP,unadjusted_mortality,SMR,SMR_CI_lower,SMR_CI_upper
Rolling 6 Months,2,2026Q1,1,FAC016,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.322468,0.0,0.0,0.0,11.377987
Rolling 6 Months,2,2026Q1,1,FAC016,ICU,Organ_Dysfunc,Creatinine,1,0,0.322468,0.0,0.0,0.0,11.377987
Rolling 6 Months,2,2026Q1,2,FAC026,Medical,Organ_Dysfunc,Lactic Acid,1,1,0.1947,1.0,5.136107,0.067017,28.582235
Rolling 6 Months,2,2026Q1,2,FAC026,Medical,Organ_Dysfunc,Creatinine,1,1,0.1947,1.0,5.136107,0.067017,28.582235
Rolling 6 Months,2,2026Q1,2,FAC019,Stepdown,Organ_Dysfunc,Lactic Acid,1,0,0.080282,0.0,0.0,0.0,45.701862
Rolling 6 Months,2,2026Q1,5,FAC012,Surgical,Organ_Dysfunc,Mechanical Ventilator,1,1,0.24347,1.0,4.107282,0.053593,22.856866
Rolling 6 Months,2,2026Q1,5,FAC012,Surgical,Organ_Dysfunc,Lactic Acid,1,1,0.24347,1.0,4.107282,0.053593,22.856866
Rolling 6 Months,2,2026Q1,5,FAC012,Surgical,Organ_Dysfunc,Creatinine,1,1,0.24347,1.0,4.107282,0.053593,22.856866
Rolling 6 Months,2,2026Q1,2,FAC015,Surgical,Organ_Dysfunc,Lactic Acid,1,0,0.0971,0.0,0.0,0.0,37.786167
Rolling 6 Months,2,2026Q1,2,FAC012,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.096245,0.0,0.0,0.0,38.121844
Rolling 6 Months,2,2026Q1,3,FAC021,Surgical,Organ_Dysfunc,Vasopressor,1,1,0.250582,1.0,3.99071,0.052072,22.208144
Rolling 6 Months,2,2026Q1,5,FAC003,Surgical,Organ_Dysfunc,Mechanical Ventilator,1,0,0.134384,0.0,0.0,0.0,27.302632
Rolling 6 Months,2,2026Q1,5,FAC003,Surgical,Organ_Dysfunc,Lactic Acid,1,0,0.134384,0.0,0.0,0.0,27.302632
Rolling 6 Months,2,2026Q1,4,FAC008,ICU,Organ_Dysfunc,Creatinine,1,1,0.167803,1.0,5.959369,0.077759,33.163657
Rolling 6 Months,2,2026Q1,5,FAC012,ICU,Organ_Dysfunc,Bilirubin,1,1,0.380507,1.0,2.628073,0.034292,14.625122
Rolling 6 Months,2,2026Q1,4,FAC002,Medical,Organ_Dysfunc,Lactic Acid,1,0,0.314433,0.0,0.0,0.0,11.66874
Rolling 6 Months,2,2026Q1,2,FAC027,Surgical,Organ_Dysfunc,Mechanical Ventilator,1,0,0.09259,0.0,0.0,0.0,39.626708
Rolling 6 Months,2,2026Q1,1,FAC030,Surgical,Organ_Dysfunc,Creatinine,1,0,0.086042,0.0,0.0,0.0,42.642394
Rolling 6 Months,2,2026Q1,1,FAC004,Medical,Organ_Dysfunc,Lactic Acid,1,0,0.398078,0.0,0.0,0.0,9.216879
Rolling 6 Months,2,2026Q1,1,FAC004,Medical,Organ_Dysfunc,Bilirubin,1,0,0.398078,0.0,0.0,0.0,9.216879
Rolling 6 Months,2,2026Q1,1,FAC014,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.177662,0.0,0.0,0.0,20.651782
Rolling 6 Months,2,2026Q1,5,FAC010,ICU,Organ_Dysfunc,Mechanical Ventilator,1,0,0.357966,0.0,0.0,0.0,10.24968
Rolling 6 Months,2,2026Q1,5,FAC010,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.357966,0.0,0.0,0.0,10.24968
Rolling 6 Months,2,2026Q1,2,FAC021,Medical,Organ_Dysfunc,Lactic Acid,1,1,0.427441,1.0,2.339504,0.030526,13.01925
Rolling 6 Months,2,2026Q1,2,FAC021,Medical,Organ_Dysfunc,Bilirubin,1,1,0.427441,1.0,2.339504,0.030526,13.01925
Rolling 6 Months,2,2026Q1,5,FAC008,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.205164,0.0,0.0,0.0,17.883434
Rolling 6 Months,2,2026Q1,3,FAC012,Medical,Organ_Dysfunc,Vasopressor,1,1,0.18551,1.0,5.390545,0.070337,29.998173
Rolling 6 Months,2,2026Q1,3,FAC012,Medical,Organ_Dysfunc,Lactic Acid,1,1,0.18551,1.0,5.390545,0.070337,29.998173
Rolling 6 Months,2,2026Q1,3,FAC017,Medical,Organ_Dysfunc,Mechanical Ventilator,1,0,0.31641,0.0,0.0,0.0,11.595831
Rolling 6 Months,2,2026Q1,3,FAC017,Medical,Organ_Dysfunc,Lactic Acid,1,0,0.31641,0.0,0.0,0.0,11.595831
Rolling 6 Months,2,2026Q1,3,FAC017,Medical,Organ_Dysfunc,Creatinine,1,0,0.31641,0.0,0.0,0.0,11.595831
Rolling 6 Months,2,2026Q1,1,FAC029,Medical,Organ_Dysfunc,Vasopressor,1,0,0.091762,0.0,0.0,0.0,39.984273
Rolling 6 Months,2,2026Q1,3,FAC030,Surgical,Organ_Dysfunc,Mechanical Ventilator,1,0,0.095495,0.0,0.0,0.0,38.421246
Rolling 6 Months,2,2026Q1,3,FAC030,Surgical,Organ_Dysfunc,Lactic Acid,1,0,0.095495,0.0,0.0,0.0,38.421246
Rolling 6 Months,2,2026Q1,1,FAC013,ICU,Organ_Dysfunc,Creatinine,1,0,0.181725,0.0,0.0,0.0,20.19005
Rolling 6 Months,2,2026Q1,5,FAC030,Medical,Organ_Dysfunc,Creatinine,1,0,0.057692,0.0,0.0,0.0,63.596978
Rolling 6 Months,2,2026Q1,2,FAC027,ICU,Organ_Dysfunc,Vasopressor,1,1,0.653588,1.0,1.530016,0.019964,8.514479
Rolling 6 Months,2,2026Q1,2,FAC027,ICU,Organ_Dysfunc,Lactic Acid,1,1,0.653588,1.0,1.530016,0.019964,8.514479
Rolling 6 Months,2,2026Q1,3,FAC010,Stepdown,Organ_Dysfunc,Lactic Acid,1,0,0.048001,0.0,0.0,0.0,76.436676
Rolling 6 Months,2,2026Q1,2,FAC008,ICU,Organ_Dysfunc,Creatinine,1,0,0.198187,0.0,0.0,0.0,18.513005
Rolling 6 Months,2,2026Q1,2,FAC008,ICU,Organ_Dysfunc,Bilirubin,1,0,0.198187,0.0,0.0,0.0,18.513005
Rolling 6 Months,2,2026Q1,5,FAC005,Surgical,Organ_Dysfunc,Lactic Acid,1,0,0.089093,0.0,0.0,0.0,41.1821
Rolling 6 Months,2,2026Q1,3,FAC026,Surgical,Organ_Dysfunc,Mechanical Ventilator,1,1,0.214293,1.0,4.666508,0.06089,25.968936
Rolling 6 Months,2,2026Q1,3,FAC026,Surgical,Organ_Dysfunc,Lactic Acid,1,1,0.214293,1.0,4.666508,0.06089,25.968936
Rolling 6 Months,2,2026Q1,3,FAC026,Surgical,Organ_Dysfunc,Creatinine,1,1,0.214293,1.0,4.666508,0.06089,25.968936
Rolling 6 Months,2,2026Q1,4,FAC024,Surgical,Organ_Dysfunc,Vasopressor,1,1,0.418711,1.0,2.388282,0.031163,13.290697
Rolling 6 Months,2,2026Q1,4,FAC024,Surgical,Organ_Dysfunc,Lactic Acid,1,1,0.418711,1.0,2.388282,0.031163,13.290697
Rolling 6 Months,2,2026Q1,5,FAC030,ICU,Organ_Dysfunc,Platelets,1,0,0.216418,0.0,0.0,0.0,16.953474
Rolling 6 Months,2,2026Q1,5,FAC030,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.216418,0.0,0.0,0.0,16.953474
Rolling 6 Months,2,2026Q1,5,FAC030,ICU,Organ_Dysfunc,Creatinine,1,0,0.216418,0.0,0.0,0.0,16.953474
Rolling 6 Months,2,2026Q1,5,FAC013,ICU,Organ_Dysfunc,Vasopressor,1,1,0.297937,1.0,3.356414,0.043795,18.678315
Rolling 6 Months,2,2026Q1,5,FAC013,ICU,Organ_Dysfunc,Lactic Acid,1,1,0.297937,1.0,3.356414,0.043795,18.678315
Rolling 6 Months,2,2026Q1,3,FAC025,Surgical,Organ_Dysfunc,Lactic Acid,1,1,0.308058,1.0,3.246142,0.042356,18.064654
Rolling 6 Months,2,2026Q1,3,FAC025,Surgical,Organ_Dysfunc,Bilirubin,1,1,0.308058,1.0,3.246142,0.042356,18.064654
Rolling 6 Months,2,2026Q1,5,FAC025,Medical,Organ_Dysfunc,Lactic Acid,1,0,0.103669,0.0,0.0,0.0,35.391842
Rolling 6 Months,2,2026Q1,5,FAC004,Stepdown,Organ_Dysfunc,Vasopressor,1,1,0.196873,1.0,5.079417,0.066277,28.266756
Rolling 6 Months,2,2026Q1,5,FAC004,Stepdown,Organ_Dysfunc,Lactic Acid,1,1,0.196873,1.0,5.079417,0.066277,28.266756
Rolling 6 Months,2,2026Q1,5,FAC004,Stepdown,Organ_Dysfunc,Creatinine,1,1,0.196873,1.0,5.079417,0.066277,28.266756
Rolling 6 Months,2,2026Q1,2,FAC014,Medical,Organ_Dysfunc,Lactic Acid,1,0,0.17498,0.0,0.0,0.0,20.968321
Rolling 6 Months,2,2026Q1,1,FAC006,Medical,Organ_Dysfunc,Vasopressor,1,1,0.608302,1.0,1.64392,0.02145,9.148352
Rolling 6 Months,2,2026Q1,1,FAC006,Medical,Organ_Dysfunc,Creatinine,1,1,0.608302,1.0,1.64392,0.02145,9.148352
Rolling 6 Months,2,2026Q1,1,FAC006,Medical,Organ_Dysfunc,Bilirubin,1,1,0.608302,1.0,1.64392,0.02145,9.148352
Rolling 6 Months,2,2026Q1,4,FAC022,ICU,Organ_Dysfunc,Lactic Acid,1,1,0.090327,1.0,11.070887,0.144456,61.609055
Rolling 6 Months,2,2026Q1,3,FAC004,ICU,Organ_Dysfunc,Lactic Acid,1,0,0.583457,0.0,0.0,0.0,6.288444
Rolling 6 Months,2,2026Q1,3,FAC004,ICU,Organ_Dysfunc,Bilirubin,1,0,0.583457,0.0,0.0,0.0,6.288444
Rolling 6 Months,2,2026Q1,4,FAC025,Medical,Organ_Dysfunc,Bilirubin,1,0,0.594976,0.0,0.0,0.0,6.166697
Rolling 6 Months,2,2026Q1,5,FAC003,Medical,Organ_Dysfunc,Lactic Acid,1,0,0.384947,0.0,0.0,0.0,9.531278
Rolling 6 Months,2,2026Q1,5,FAC003,Medical,Organ_Dysfunc,Creatinine,1,0,0.384947,0.0,0.0,0.0,9.531278
Rolling 6 Months,2,2026Q1,5,FAC003,Medical,Organ_Dysfunc,Bilirubin,1,0,0.384947,0.0,0.0,0.0,9.531278
Rolling 6 Months,2,2026Q1,3,FAC024,Medical,Organ_Dysfunc,Bilirubin,1,0,0.405693,0.0,0.0,0.0,9.043875
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,losingspec,,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,lward,Surgical,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,organ_system,GI7,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,age_cat,"[55,65)",1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,severity,10-<30%,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,unit_type,Medical,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,admission_source,Emergency,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC023,Medical,predicted_mortality_group,10-<30%,1,0,0.288892,0.0,0.0,0.0,12.700375
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,losingspec,,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,lward,Surgical,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,organ_system,SP5,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,age_cat,"[65,75)",1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,severity,10-<30%,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,unit_type,ICU,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,admission_source,Emergency,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC011,ICU,predicted_mortality_group,10-<30%,1,0,0.232596,0.0,0.0,0.0,15.77429
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,losingspec,,3,1,0.926079,0.333333,1.079821,0.01409,6.009165
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,lward,Medical,2,1,0.74675,0.5,1.339136,0.017473,7.452241
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,organ_system,CV9,2,1,0.74675,0.5,1.339136,0.017473,7.452241
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,age_cat,"[55,65)",1,0,0.138448,0.0,0.0,0.0,26.501191
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,severity,10-<30%,2,0,0.317777,0.0,0.0,0.0,11.545948
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,unit_type,Medical,3,1,0.926079,0.333333,1.079821,0.01409,6.009165
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,admission_source,Emergency,2,1,0.74675,0.5,1.339136,0.017473,7.452241
Rolling 12 Months,3,2026Q1,1,FAC006,Medical,predicted_mortality_group,10-<30%,2,0,0.317777,0.0,0.0,0.0,11.545948
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,losingspec,,2,0,0.326624,0.0,0.0,0.0,11.233213
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,lward,Medical,1,0,0.274243,0.0,0.0,0.0,13.37878
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,organ_system,CV9,1,0,0.274243,0.0,0.0,0.0,13.37878
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,age_cat,"[55,65)",1,0,0.274243,0.0,0.0,0.0,13.37878
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,severity,10-<30%,1,0,0.274243,0.0,0.0,0.0,13.37878
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,unit_type,Medical,2,0,0.326624,0.0,0.0,0.0,11.233213
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,admission_source,Transfer,1,0,0.274243,0.0,0.0,0.0,13.37878
Rolling 12 Months,3,2026Q1,4,FAC010,Medical,predicted_mortality_group,10-<30%,1,0,0.274243,0.0,0.0,0.0,13.37878
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,losingspec,,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,lward,ICU,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,organ_system,RS11,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,age_cat,"[55,65)",1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,severity,5-<10%,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,unit_type,Surgical,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,admission_source,Other,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,5,FAC015,Surgical,predicted_mortality_group,5-<10%,1,0,0.064106,0.0,0.0,0.0,57.233907
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,losingspec,,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,lward,Surgical,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,organ_system,GI7,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,age_cat,"[55,65)",1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,severity,5-<10%,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,unit_type,Medical,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,admission_source,Emergency,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,2,FAC010,Medical,predicted_mortality_group,5-<10%,1,0,0.066317,0.0,0.0,0.0,55.325736
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,losingspec,,2,0,0.253838,0.0,0.0,0.0,14.454246
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,lward,Surgical,1,0,0.098823,0.0,0.0,0.0,37.127358
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,organ_system,NU9,1,0,0.098823,0.0,0.0,0.0,37.127358
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,age_cat,"[65,75)",1,0,0.098823,0.0,0.0,0.0,37.127358
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,severity,5-<10%,1,0,0.098823,0.0,0.0,0.0,37.127358
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,unit_type,Medical,2,0,0.253838,0.0,0.0,0.0,14.454246
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,admission_source,Clinic,1,0,0.098823,0.0,0.0,0.0,37.127358
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,predicted_mortality_group,5-<10%,1,0,0.098823,0.0,0.0,0.0,37.127358
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,losingspec,,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,lward,Medical,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,organ_system,GI7,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,age_cat,"[65,75)",1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,severity,10-<30%,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,unit_type,ICU,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,admission_source,Emergency,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,3,FAC028,ICU,predicted_mortality_group,10-<30%,1,0,0.222865,0.0,0.0,0.0,16.463047
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,losingspec,,2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,lward,Surgical,1,1,0.26659,1.0,3.751078,0.048945,20.874606
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,organ_system,GI7,2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,age_cat,"[65,75)",2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,severity,10-<30%,2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,unit_type,Surgical,2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,admission_source,Emergency,2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC021,Surgical,predicted_mortality_group,10-<30%,2,1,0.525544,0.5,1.90279,0.024828,10.588954
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,lward,Medical,1,0,0.155015,0.0,0.0,0.0,23.668915
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,organ_system,CV9,1,0,0.155015,0.0,0.0,0.0,23.668915
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,age_cat,"[75,85)",1,0,0.155015,0.0,0.0,0.0,23.668915
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,severity,10-<30%,1,0,0.155015,0.0,0.0,0.0,23.668915
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,admission_source,Emergency,1,0,0.155015,0.0,0.0,0.0,23.668915
Rolling 12 Months,3,2026Q1,1,FAC013,Medical,predicted_mortality_group,10-<30%,1,0,0.155015,0.0,0.0,0.0,23.668915
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,losingspec,,4,2,0.967296,0.5,2.067619,0.232073,7.46639
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,lward,ICU,1,0,0.136689,0.0,0.0,0.0,26.842225
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,organ_system,RN1,1,0,0.136689,0.0,0.0,0.0,26.842225
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,age_cat,"[45,55)",1,0,0.136689,0.0,0.0,0.0,26.842225
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,severity,10-<30%,3,2,0.663051,0.666667,3.016359,0.338561,10.892389
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,unit_type,Medical,4,2,0.967296,0.5,2.067619,0.232073,7.46639
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,admission_source,Other,1,0,0.136689,0.0,0.0,0.0,26.842225
Rolling 12 Months,3,2026Q1,3,FAC025,Medical,predicted_mortality_group,10-<30%,3,2,0.663051,0.666667,3.016359,0.338561,10.892389
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,losingspec,,2,0,0.412075,0.0,0.0,0.0,8.903808
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,lward,Clinic/ED,2,0,0.412075,0.0,0.0,0.0,8.903808
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,organ_system,SP5,1,0,0.133959,0.0,0.0,0.0,27.389252
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,age_cat,"[75,85)",2,0,0.412075,0.0,0.0,0.0,8.903808
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,severity,10-<30%,2,0,0.412075,0.0,0.0,0.0,8.903808
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,unit_type,Medical,2,0,0.412075,0.0,0.0,0.0,8.903808
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,admission_source,Emergency,1,0,0.133959,0.0,0.0,0.0,27.389252
Rolling 12 Months,3,2026Q1,3,FAC015,Medical,predicted_mortality_group,10-<30%,2,0,0.412075,0.0,0.0,0.0,8.903808
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,losingspec,,2,0,0.433808,0.0,0.0,0.0,8.457744
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,lward,Medical,2,0,0.433808,0.0,0.0,0.0,8.457744
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,organ_system,NU9,1,0,0.075842,0.0,0.0,0.0,48.377375
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,age_cat,"[45,55)",2,0,0.433808,0.0,0.0,0.0,8.457744
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,severity,5-<10%,1,0,0.075842,0.0,0.0,0.0,48.377375
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,unit_type,ICU,2,0,0.433808,0.0,0.0,0.0,8.457744
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,admission_source,Transfer,1,0,0.075842,0.0,0.0,0.0,48.377375
Rolling 12 Months,3,2026Q1,5,FAC010,ICU,predicted_mortality_group,5-<10%,1,0,0.075842,0.0,0.0,0.0,48.377375
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,losingspec,,3,1,0.487184,0.333333,2.052613,0.026783,11.422709
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,lward,Surgical,1,0,0.200721,0.0,0.0,0.0,18.279287
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,organ_system,CV9,2,1,0.334998,0.5,2.985092,0.03895,16.611923
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,age_cat,"[75,85)",1,0,0.200721,0.0,0.0,0.0,18.279287
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,severity,10-<30%,3,1,0.487184,0.333333,2.052613,0.026783,11.422709
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,unit_type,Surgical,3,1,0.487184,0.333333,2.052613,0.026783,11.422709
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,admission_source,Emergency,3,1,0.487184,0.333333,2.052613,0.026783,11.422709
Rolling 12 Months,3,2026Q1,1,FAC010,Surgical,predicted_mortality_group,10-<30%,3,1,0.487184,0.333333,2.052613,0.026783,11.422709
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,losingspec,,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,lward,Clinic/ED,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,organ_system,RN1,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,age_cat,"[65,75)",1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,severity,10-<30%,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,unit_type,Medical,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,admission_source,Other,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,4,FAC022,Medical,predicted_mortality_group,10-<30%,1,1,0.108941,1.0,9.179281,0.119773,51.082339
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,losingspec,,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,lward,ICU,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,organ_system,HM1,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,age_cat,"[75,85)",1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,severity,30%+,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,unit_type,Surgical,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,admission_source,Clinic,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,3,FAC008,Surgical,predicted_mortality_group,30%+,1,0,0.395127,0.0,0.0,0.0,9.285715
Rolling 12 Months,3,2026Q1,2,FAC008,Surgical,losingspec,,2,0,0.322726,0.0,0.0,0.0,11.368891
Rolling 12 Months,3,2026Q1,2,FAC008,Surgical,lward,Clinic/ED,1,0,0.180638,0.0,0.0,0.0,20.311545
Rolling 12 Months,3,2026Q1,2,FAC008,Surgical,organ_system,CV9,2,0,0.322726,0.0,0.0,0.0,11.368891
Rolling 12 Months,3,2026Q1,2,FAC008,Surgical,age_cat,"[65,75)",1,0,0.180638,0.0,0.0,0.0,20.311545
Rolling 12 Months,3,2026Q1,2,FAC008,Surgical,severity,10-<30%,2,0,0.322726,0.0,0.0,0.0,11.368891
Rolling 12 Months,3,2026Q1,2,FAC008,Surgical,unit_type,Surgical,2,0,0.322726,0.0,0.0,0.0,11.368891
